frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
20,384.66973876953125,510.2423095703125,374.8531188964844,505.2901611328125,383.2002868652344,505.2972717285156,336.28717041015625,522.13232421875,384.6255798339844,523.47900390625,312.73260498046875,565.70458984375,404.9139709472656,565.5352783203125,367.5003356933594,532.7522583007812,466.8858947753906,553.2604370117188,394.3753662109375,492.4911804199219,431.02764892578125,498.48651123046875,339.1222839355469,729.7395629882812,399.2041015625,716.5496826171875,348.5986633300781,865.76318359375,407.2161865234375,784.8585205078125,380.8361511230469,977.9239501953125,403.2769775390625,847.4276123046875
21,407.11077880859375,508.0909423828125,395.29888916015625,502.36212158203125,401.547119140625,502.5484619140625,354.5020446777344,513.1954956054688,386.7910461425781,516.2543334960938,329.93896484375,559.310791015625,404.9150085449219,556.0198364257812,383.3030090332031,533.2705078125,472.9075622558594,542.121337890625,404.6547546386719,486.02789306640625,435.90966796875,486.3605651855469,346.9417419433594,714.9808959960938,395.4740905761719,700.2056884765625,362.8576354980469,858.5739135742188,418.8013916015625,772.8573608398438,376.00128173828125,975.080078125,424.2535705566406,843.89208984375
22,420.2085266113281,489.17120361328125,409.4677429199219,486.6722412109375,413.51507568359375,486.8532409667969,368.58709716796875,502.49298095703125,399.68829345703125,507.97930908203125,341.99298095703125,537.5928955078125,415.3656311035156,546.8887939453125,369.75750732421875,487.05975341796875,475.37109375,532.2056884765625,395.7318115234375,454.71527099609375,438.6988525390625,470.1553955078125,347.04559326171875,692.7132568359375,393.6329345703125,682.86376953125,369.72235107421875,833.0037841796875,430.44061279296875,752.3233032226562,371.20770263671875,938.6317749023438,429.6172180175781,837.093017578125
23,420.122314453125,476.9718933105469,408.9161071777344,473.091796875,415.001708984375,473.03887939453125,368.83758544921875,489.6993408203125,409.0546875,494.38787841796875,348.49853515625,529.6010131835938,425.1259765625,536.3366088867188,384.33575439453125,480.8392333984375,481.7415771484375,521.0995483398438,408.9403991699219,449.6861572265625,447.61712646484375,468.6542053222656,347.81219482421875,685.6002197265625,398.0369873046875,677.4012451171875,372.72515869140625,811.2535400390625,436.9199523925781,747.5354614257812,367.3166198730469,898.3430786132812,423.868896484375,829.5960693359375
24,425.3096923828125,473.0347900390625,415.7286376953125,468.2729797363281,423.4594421386719,467.1853942871094,377.9881286621094,488.00048828125,428.3258361816406,489.82550048828125,358.24090576171875,529.99951171875,438.8389587402344,535.04931640625,377.4355773925781,475.8424377441406,481.93609619140625,509.721923828125,403.9557800292969,439.578125,456.2269592285156,455.29132080078125,348.6217041015625,678.8973999023438,402.82354736328125,674.719482421875,374.9012756347656,791.9297485351562,437.443603515625,758.1788330078125,362.8833923339844,855.8822021484375,424.4053039550781,845.5236206054688
25,424.9165954589844,485.17559814453125,414.4173583984375,477.3726806640625,423.2735290527344,476.52703857421875,377.0453796386719,491.0469970703125,427.263671875,494.0467224121094,360.22515869140625,531.63427734375,436.46514892578125,542.7611083984375,391.8753662109375,480.18365478515625,461.1411437988281,524.14111328125,428.267578125,445.8056945800781,454.0317077636719,464.41729736328125,351.7571105957031,670.7869262695312,406.01336669921875,673.8280029296875,384.15985107421875,769.7620849609375,446.7735595703125,763.5994262695312,386.7923278808594,828.6897583007812,425.3389587402344,865.1530151367188
26,446.3836669921875,449.920166015625,439.8748779296875,443.7486572265625,444.0389709472656,442.03472900390625,412.92266845703125,463.6898193359375,441.28704833984375,463.91229248046875,397.4311828613281,527.2493896484375,439.17523193359375,527.4201049804688,436.183349609375,506.58355712890625,464.4515380859375,517.4310302734375,462.74462890625,464.2034912109375,459.7218933105469,459.8603820800781,355.42071533203125,667.569580078125,389.1278381347656,671.9026489257812,398.678955078125,751.887939453125,453.56500244140625,776.6070556640625,369.39971923828125,802.4306030273438,417.8470458984375,885.896728515625
27,433.8634338378906,475.6402893066406,424.5596618652344,470.2325439453125,431.6704406738281,470.56048583984375,391.34906005859375,489.64404296875,434.2212829589844,496.59698486328125,387.909912109375,526.385009765625,433.3926696777344,552.8301391601562,433.8402404785156,454.0690612792969,476.2803955078125,532.7078857421875,463.3824768066406,421.9915771484375,478.6929931640625,482.1138000488281,363.40582275390625,673.2210083007812,395.2289123535156,689.2737426757812,412.71142578125,744.1368408203125,453.69342041015625,792.2230224609375,385.1904296875,800.8053588867188,418.40350341796875,910.7944946289062
28,445.5013427734375,481.0908508300781,435.1794128417969,475.411865234375,442.6722412109375,475.5762634277344,399.6644287109375,494.9276123046875,442.82916259765625,500.86334228515625,393.31500244140625,534.9205322265625,444.09246826171875,547.0339965820312,434.223876953125,454.57122802734375,491.3836669921875,485.1828308105469,474.2265625,403.5415344238281,489.22186279296875,415.9717712402344,368.18865966796875,680.6602783203125,400.2679748535156,691.04736328125,418.57244873046875,766.8116455078125,439.45733642578125,806.9553833007812,398.82476806640625,835.948486328125,414.8448181152344,931.9571533203125
29,439.57794189453125,483.1139831542969,431.8416748046875,477.26678466796875,436.1422119140625,478.54315185546875,402.09832763671875,496.1529235839844,435.7757873535156,502.9801025390625,396.9560241699219,537.6904296875,439.8545837402344,555.5419921875,445.0126037597656,470.2110290527344,496.48028564453125,517.5013427734375,475.0929870605469,425.4031677246094,488.42706298828125,431.3061828613281,380.21240234375,690.4937133789062,404.78717041015625,697.3887939453125,430.2274169921875,808.4347534179688,434.5954895019531,817.338623046875,410.8692932128906,911.2322998046875,406.7308349609375,938.3718872070312
