frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
22,1197.1285400390625,1094.8590087890625,1194.6610107421875,1087.405029296875,1187.326904296875,1090.6292724609375,1189.9776611328125,1095.30078125,1172.4300537109375,1101.5711669921875,1212.45556640625,1119.751708984375,1172.58349609375,1131.230712890625,1270.457275390625,1115.25927734375,1194.6741943359375,1132.1416015625,1259.0167236328125,1093.9063720703125,1213.0933837890625,1098.393310546875,1228.0296630859375,1228.2310791015625,1200.4388427734375,1234.822265625,1264.12548828125,1307.794677734375,1250.585693359375,1317.220458984375,1197.1329345703125,1342.75048828125,1182.255859375,1354.7960205078125
23,1240.8095703125,1098.905517578125,1240.616455078125,1089.27197265625,1233.2491455078125,1091.5887451171875,1244.149169921875,1088.90771484375,1228.9056396484375,1093.0703125,1262.9796142578125,1109.5987548828125,1241.4534912109375,1116.4532470703125,1314.6611328125,1108.2296142578125,1281.4580078125,1120.2996826171875,1302.5809326171875,1088.0648193359375,1292.7459716796875,1095.680908203125,1268.364990234375,1215.9095458984375,1253.863037109375,1220.29345703125,1305.1986083984375,1299.141845703125,1311.5897216796875,1304.6224365234375,1262.2864990234375,1357.180419921875,1277.3876953125,1364.364990234375
24,1288.006591796875,1108.578369140625,1284.2847900390625,1101.0406494140625,1281.0316162109375,1103.113037109375,1275.242431640625,1105.6866455078125,1265.93408203125,1108.7010498046875,1292.19921875,1128.1640625,1265.4764404296875,1134.6676025390625,1342.7225341796875,1113.1717529296875,1307.3568115234375,1125.310791015625,1356.4718017578125,1079.51171875,1345.393798828125,1080.681396484375,1317.6612548828125,1229.62109375,1306.2822265625,1235.1148681640625,1330.218505859375,1309.3162841796875,1378.9423828125,1315.660400390625,1270.66748046875,1370.7427978515625,1373.447509765625,1381.5072021484375
25,1339.75146484375,1094.215087890625,1333.636962890625,1085.369140625,1328.7386474609375,1090.1431884765625,1318.428466796875,1096.9215087890625,1309.1539306640625,1106.396728515625,1336.0755615234375,1132.0328369140625,1314.3673095703125,1148.338623046875,1384.187255859375,1114.5953369140625,1366.7001953125,1140.01416015625,1401.7293701171875,1084.1129150390625,1397.2684326171875,1088.962646484375,1361.222900390625,1244.75,1346.201171875,1255.390625,1406.4122314453125,1317.496826171875,1407.7330322265625,1329.3681640625,1377.754638671875,1387.6451416015625,1393.7073974609375,1404.542236328125
26,1377.22509765625,1115.9132080078125,1375.439208984375,1106.5958251953125,1368.744873046875,1109.93017578125,1367.9034423828125,1110.1270751953125,1352.6392822265625,1118.1041259765625,1381.8883056640625,1131.75537109375,1348.65576171875,1154.986083984375,1423.9017333984375,1102.110595703125,1405.1910400390625,1155.341796875,1439.0487060546875,1069.2022705078125,1447.0133056640625,1115.1153564453125,1407.568359375,1245.9444580078125,1381.1510009765625,1260.3621826171875,1462.11572265625,1313.66845703125,1436.6094970703125,1332.6578369140625,1450.0875244140625,1394.78173828125,1427.95166015625,1422.8623046875
27,1413.3397216796875,1118.3099365234375,1412.1341552734375,1110.412841796875,1405.4024658203125,1114.2431640625,1402.20263671875,1113.376953125,1392.19091796875,1124.585205078125,1410.70068359375,1134.7080078125,1384.7901611328125,1167.6290283203125,1449.28125,1106.5322265625,1454.1865234375,1185.0557861328125,1473.265380859375,1071.17919921875,1508.66650390625,1151.5628662109375,1435.7252197265625,1252.89111328125,1411.808837890625,1271.864990234375,1492.7301025390625,1326.2479248046875,1446.199462890625,1350.230224609375,1515.6895751953125,1406.0242919921875,1459.1514892578125,1438.696533203125
28,1459.6676025390625,1130.3411865234375,1458.8564453125,1122.071044921875,1451.52197265625,1126.7689208984375,1449.9071044921875,1124.392333984375,1437.8387451171875,1138.387939453125,1452.873291015625,1143.67529296875,1432.1248779296875,1188.0230712890625,1487.287841796875,1108.35107421875,1493.3692626953125,1223.836181640625,1506.220703125,1062.563720703125,1553.142333984375,1212.4521484375,1480.9769287109375,1264.607177734375,1457.6287841796875,1289.3177490234375,1549.8824462890625,1339.8795166015625,1484.9759521484375,1369.11376953125,1605.03173828125,1421.20556640625,1504.984619140625,1457.918212890625
29,1501.233154296875,1132.209716796875,1500.9544677734375,1123.559814453125,1491.398193359375,1129.35302734375,1497.1593017578125,1129.6141357421875,1476.2930908203125,1144.87353515625,1503.6622314453125,1155.4049072265625,1473.439208984375,1202.0291748046875,1532.0843505859375,1116.9482421875,1497.988525390625,1251.85009765625,1550.129150390625,1060.7474365234375,1555.318603515625,1269.9266357421875,1533.14453125,1279.047119140625,1503.4544677734375,1303.5489501953125,1582.332763671875,1350.9622802734375,1505.0855712890625,1375.5284423828125,1651.253662109375,1428.0260009765625,1524.2454833984375,1449.911865234375
30,1541.2337646484375,1141.3011474609375,1543.1973876953125,1131.9425048828125,1530.270263671875,1136.711669921875,1544.6630859375,1138.876708984375,1512.31982421875,1151.738525390625,1550.57958984375,1171.130126953125,1511.607177734375,1215.534423828125,1592.7298583984375,1139.9521484375,1530.1170654296875,1278.5439453125,1608.6845703125,1106.1806640625,1560.937255859375,1318.5133056640625,1574.447021484375,1285.5206298828125,1538.4930419921875,1306.7080078125,1628.5472412109375,1361.162353515625,1531.6497802734375,1385.8179931640625,1680.3143310546875,1434.2216796875,1515.2298583984375,1464.4420166015625
31,1587.917724609375,1139.1829833984375,1590.736328125,1132.5762939453125,1578.9832763671875,1134.641357421875,1590.6224365234375,1141.15283203125,1561.519775390625,1147.638671875,1602.993408203125,1176.66552734375,1548.9610595703125,1205.9837646484375,1662.394775390625,1158.3392333984375,1544.083251953125,1258.451171875,1678.560791015625,1113.1407470703125,1547.16943359375,1270.5177001953125,1612.34326171875,1300.2908935546875,1565.318115234375,1313.4183349609375,1674.783447265625,1372.823974609375,1539.0069580078125,1388.852783203125,1739.5977783203125,1439.106689453125,1513.958740234375,1459.0189208984375
